"Name","Commit","Runtime","GitHub","Group","Notes","Tags","fold","model","seed","lr","test_acc","test_auc","test_f1","test_loss","test_precision","test_recall","train_loss","valid_acc","valid_auc","valid_f1","valid_loss","valid_precision","valid_recall"
"a3tgcn_2_points_seed2_fold4","e21d01bbc19bfe2d7a582f06c6268769e4640a91","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e21d01bbc19bfe2d7a582f06c6268769e4640a91","a3tgcn_2_points_kfold","-","","4","a3tgcn_2_points","2","0.0000021492254582336675","0.8803232230392157","0.9522327383297396","0.8644266331167775","0.28283206884370554","0.8700412636726852","0.8588840036208457","0.22128132551327984","0.8818274824134199","0.952872458152782","0.8662580679116011","0.28075366855300926","0.871054961126934","0.8615137182500785"
"a3tgcn_2_points_seed3_fold0","e21d01bbc19bfe2d7a582f06c6268769e4640a91","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e21d01bbc19bfe2d7a582f06c6268769e4640a91","a3tgcn_2_points_kfold","-","","0","a3tgcn_2_points","3","0.00002149225458233667","0.8805673636642157","0.9526778216171666","0.8646011407607604","0.2789191154646964","0.8708919161218376","0.8584005948468162","0.2329489608143312","0.881345542478355","0.9524898172280478","0.8653841542084538","0.27926419927320173","0.8722661613134028","0.8586098923585005"
"a3tgcn_2_points_seed3_fold1","e21d01bbc19bfe2d7a582f06c6268769e4640a91","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e21d01bbc19bfe2d7a582f06c6268769e4640a91","a3tgcn_2_points_kfold","-","","1","a3tgcn_2_points","3","0.0000021492254582336675","0.8809311810661765","0.9526822862182576","0.8652023346936121","0.2801239604188274","0.8702629628014478","0.8602002219899351","0.22588736433027545","0.8805084889069265","0.952175396506742","0.8645735011571024","0.28165081297342703","0.8705338620816087","0.8586942038640906"
"a3tgcn_2_points_seed3_fold2","e21d01bbc19bfe2d7a582f06c6268769e4640a91","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e21d01bbc19bfe2d7a582f06c6268769e4640a91","a3tgcn_2_points_kfold","-","","2","a3tgcn_2_points","3","0.00002149225458233667","0.8816348805147058","0.9528609622456732","0.8656516919866988","0.2793210722722772","0.8730040439685688","0.8584221472676918","0.22948440839288384","0.8808297821969697","0.9524525796059448","0.8646367054507388","0.2802028527804682","0.8725938705487817","0.8568233513842757"
"a3tgcn_2_points_seed3_fold3","e21d01bbc19bfe2d7a582f06c6268769e4640a91","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e21d01bbc19bfe2d7a582f06c6268769e4640a91","a3tgcn_2_points_kfold","-","","3","a3tgcn_2_points","3","0.00002149225458233667","0.8801365272671569","0.9521023309165944","0.8641687326067734","0.28101853398899906","0.8700924165956611","0.8583251613737513","0.23201538518842912","0.8810200216450217","0.9524520678824548","0.8652339634928844","0.27972854051749996","0.8704943779086013","0.8600367447572086"
"a3tgcn_2_points_seed3_fold4","e21d01bbc19bfe2d7a582f06c6268769e4640a91","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e21d01bbc19bfe2d7a582f06c6268769e4640a91","a3tgcn_2_points_kfold","-","","4","a3tgcn_2_points","3","0.00002149225458233667","0.8798062193627451","0.9523485625773992","0.8639530977383313","0.28192282670900515","0.8688492431095175","0.8591118247357135","0.223766242000369","0.8814935064935064","0.952856935059724","0.8657008163734621","0.2797375530039585","0.8715213134362912","0.8599575484718401"
"gin_seed1_fold0","e21d01bbc19bfe2d7a582f06c6268769e4640a91","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e21d01bbc19bfe2d7a582f06c6268769e4640a91","gin_kfold","-","","0","gin","1","0.00001277545409338495","0.8814960554534313","0.9532219961322124","0.8656087643389558","0.27559670675917086","0.8721570086096555","0.8591581170790585","0.2493609709668427","0.8816879734848485","0.9528594558856373","0.8656160265829228","0.2767876161204896","0.8735099722830617","0.8578634788898618"
"gin_seed1_fold1","e21d01bbc19bfe2d7a582f06c6268769e4640a91","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e21d01bbc19bfe2d7a582f06c6268769e4640a91","gin_kfold","-","","1","gin","1","0.00001277545409338495","0.8819364659926471","0.953508067566858","0.8666107790908354","0.27520404075266375","0.8698522306548103","0.8633933959824123","0.2481286618891879","0.8822756020021645","0.9536447890561904","0.8668225751684625","0.27452819032835335","0.8710675804265708","0.8626187439319233"
"gin_seed1_fold2","e21d01bbc19bfe2d7a582f06c6268769e4640a91","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e21d01bbc19bfe2d7a582f06c6268769e4640a91","gin_kfold","-","","2","gin","1","0.00001277545409338495","0.8816588158700981","0.953435116959512","0.8656971027169159","0.2750657795064086","0.8728814487768003","0.8586300543150271","0.24926384269017857","0.8816879734848485","0.9532527315521324","0.8656985728133908","0.27534055813454067","0.8732923464200997","0.8582357250920578"
"gin_seed1_fold3","e21d01bbc19bfe2d7a582f06c6268769e4640a91","3","https://github.com/loveiscomplicated/CTMP_GIN/tree/e21d01bbc19bfe2d7a582f06c6268769e4640a91","gin_kfold","-","","3","gin","1","1.277545409338495e-7","0.8815199908088235","0.9535604601809652","0.8657794553086259","0.274058812744973","0.8713839704822828","0.8602465729804294","0.25204811821053663","0.8829393262987013","0.9539273016562154","0.8673939486816018","0.2730202738785236","0.8729035740448009","0.8619534387908553"
"gin_seed1_fold4","e21d01bbc19bfe2d7a582f06c6268769e4640a91","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e21d01bbc19bfe2d7a582f06c6268769e4640a91","gin_kfold","-","","4","gin","1","0.00001277545409338495","0.8814577588848039","0.95338504317848","0.8654045798207424","0.27505635470269474","0.8730109991336674","0.8579295628933529","0.2492213251771768","0.8814300933441559","0.9530412865400328","0.8652940074636543","0.2761129805474983","0.8734449691175472","0.8572937683200731"
"gin_gru_2_points_opt_seed_1","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","3","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points","-","","","","","3.3657148286420825e-8","0.8650998622589532","0.9401045351396604","0.845668136702378","0.30969103320849556","0.8597334401352825","0.8320556440845859","0.31599333270757224","0.8649946434037343","0.9397507225912254","0.8452802473060522","0.31058489060010747","0.8608797588478285","0.8302360136095439"
"gin_gru_2_points_opt_seed_2","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points","-","","","","","3.3657148286420827e-9","0.8687729568411386","0.9419444306628932","0.8510698351010129","0.30628685041830483","0.8582250489879473","0.8440329439629649","0.31010800146763995","0.8695955769819406","0.9429679250198798","0.8520516131832833","0.3037236605667443","0.8589025510873846","0.8453091018711915"
"gin_gru_2_points_opt_seed_2","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points","-","","","","","3.365714828642082e-7","0.8716138659320477","0.944583676672812","0.8541641766719182","0.2986678254415484","0.8620791753481741","0.8463931955211025","0.3006040166786155","0.871250382614019","0.9443368261031504","0.8537925940409077","0.298930345958788","0.8614752301622095","0.8462457742081351"
"xgboost_seed2_fold0","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","3","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","0","xgboost","2","","0.8383280493111643","0.9205259584604916","0.8153109106899962","0.3544626183405524","0.8276493095990684","0.8033349839602127","","","","","","",""
"xgboost_seed2_fold1","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","1","xgboost","2","","0.838753640236992","0.9208275975325736","0.8157759590904621","0.35386222604696","0.8282192935747249","0.8037009925291192","","","","","","",""
"xgboost_seed2_fold2","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","2","xgboost","2","","0.8379502775904859","0.9202225537711898","0.8150945043432712","0.3550236052642277","0.8264400628471531","0.8040562361401167","","","","","","",""
"xgboost_seed2_fold3","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","3","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","3","xgboost","2","","0.8386866933497832","0.9204522168270218","0.8157960837419594","0.35457844701133723","0.8277925531914894","0.8041423558033888","","","","","","",""
"xgboost_seed2_fold4","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","4","xgboost","2","","0.83916010348076","0.920442105072462","0.816391813918958","0.35465373400645134","0.8281410930837809","0.804971257562383","","","","","","",""
"xgboost_seed3_fold0","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","0","xgboost","3","","0.8399204288426317","0.9216677936197342","0.8172827107394712","0.3523895180482022","0.8289377532717731","0.8059508687321033","","","","","","",""
"xgboost_seed3_fold1","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","1","xgboost","3","","0.8399299926836616","0.9217846908540372","0.8174371168655512","0.35219422373879494","0.8284251951095487","0.8067367106594613","","","","","","",""
"xgboost_seed3_fold2","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","2","xgboost","3","","0.8399873757298406","0.9217870051064982","0.8174308723074573","0.35210637361884395","0.8287531806615777","0.8064137619221908","","","","","","",""
"xgboost_seed3_fold3","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","3","xgboost","3","","0.8394087633475357","0.9216794769060668","0.8168116732578754","0.35256530797908847","0.8279351107474207","0.8059831636058303","","","","","","",""
"xgboost_seed3_fold4","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","4","xgboost","3","","0.8400734502991092","0.9217235879296786","0.8175509803279761","0.35236513223764204","0.8287727292837234","0.8066290610803711","","","","","","",""
"xgboost_seed1_fold0","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","0","xgboost","1","","0.8388492786472903","0.9215144424055164","0.8163167418841433","0.3524212602935576","0.8267714796740786","0.8061231080586475","","","","","","",""
"xgboost_seed1_fold1","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","3","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","1","xgboost","1","","0.838404560039403","0.9213611643148776","0.8159773463664334","0.3528296634753809","0.8256576409781686","0.806521411501281","","","","","","",""
"xgboost_seed1_fold2","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","2","xgboost","1","","0.8388349328857456","0.9216338828028904","0.8162673426554365","0.35220488950004863","0.8268740128781435","0.8059293388162853","","","","","","",""
"xgboost_seed1_fold3","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","3","xgboost","1","","0.8388492786472903","0.9215685192606996","0.8163267530712129","0.3524413455935411","0.8267354058111808","0.8061769328481926","","","","","","",""
"xgboost_seed1_fold4","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","3","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","xgboost_kfold","-","","4","xgboost","1","","0.8392509599705433","0.921905742239352","0.8168225113886528","0.3516745159241291","0.8270618613581691","0.8068335952806425","","","","","","",""
"gin_gru_2_points_seed1_fold0","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","3","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","0","gin_gru_2_points","1","3.365714828642082e-7","0.8700977578818488","0.9432259495977484","0.8526301511082174","0.302909368246982","0.8593772216692734","0.8459881993195228","0.30694163534488467","0.8704724210099919","0.9424906359012628","0.8526796212488422","0.30468084092252945","0.8617157490396927","0.8438310362187372"
"gin_gru_2_points_seed1_fold1","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","4","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","1","gin_gru_2_points","1","3.3657148286420827e-9","0.8718721303948577","0.9444994209388516","0.8544227446121744","0.29909847063616046","0.8625123422929237","0.8464834833541496","0.3043342190123264","0.8712108425600864","0.944266372994229","0.8536002762801942","0.2996222028607399","0.8621354519910861","0.845232441058571"
"gin_gru_2_points_seed1_fold2","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","2","gin_gru_2_points","1","3.365714828642082e-7","0.8715516911539639","0.9444636946738604","0.8543791445039066","0.29909839643169683","0.8605428430997761","0.8483031138291917","0.3045343401395787","0.8710842560086416","0.943661568086592","0.853588406686091","0.3009443930283736","0.861348601493288","0.8459667920513697"
"gin_gru_2_points_seed1_fold3","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","3","gin_gru_2_points","1","3.3657148286420825e-8","0.8713508187940006","0.9445455122396336","0.8545221496909157","0.29886622250377387","0.8584732409671285","0.8506072612946294","0.303816081185868","0.873063225762895","0.9451053847722972","0.8563885905239289","0.29763594984408176","0.8608309260343388","0.8519918691464503"
"gin_gru_2_points_seed1_fold4","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","4","gin_gru_2_points","1","0.000003365714828642082","0.8714942990511172","0.9443776046913476","0.8532702777974978","0.299563914938602","0.8657181166406258","0.8411753305482579","0.3055693228790868","0.8723079260059411","0.9441403628379834","0.8540830890294707","0.3003186878558239","0.8672894816729829","0.8412728568036096"
"gin_gru_2_points_seed2_fold0","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","0","gin_gru_2_points","2","3.3657148286420827e-9","0.8683855601469238","0.9419620222279496","0.8507168779598678","0.30566775580867744","0.8572787405018313","0.8442547051983289","0.30643220185641756","0.8702403456656764","0.943534218703617","0.8527724848473243","0.30194321419868353","0.8596787582771869","0.8459762908925111"
"gin_gru_2_points_seed2_fold1","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","1","gin_gru_2_points","2","3.3657148286420825e-8","0.8669220615243343","0.9407483252059672","0.8490978410009166","0.3086611437557328","0.8554116811451674","0.8428765235367587","0.30939768103227716","0.8680546178773967","0.9412479508360132","0.8501806264912466","0.3075086173302063","0.8576924935956305","0.8427991982749613"
"gin_gru_2_points_seed2_fold2","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","2","gin_gru_2_points","2","3.365714828642082e-7","0.8677159856137129","0.9410838786588795","0.8487479971782771","0.30763522040912883","0.8623529019568623","0.8355657005038977","0.30880785169276853","0.8684132797731569","0.9422241650544672","0.8496376549549419","0.30478102664621814","0.8627621864044965","0.8369064468022455"
"gin_gru_2_points_seed2_fold3","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","3","gin_gru_2_points","2","3.3657148286420825e-8","0.8682277318640955","0.9418211304529386","0.848645322903162","0.3057998323387423","0.8663301929116196","0.8316680304922692","0.30740700321159165","0.8695230218741561","0.94266377957591","0.8501492595177172","0.3038341489035789","0.8677865827718912","0.8332145944354203"
"gin_gru_2_points_seed2_fold4","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","4","gin_gru_2_points","2","3.3657148286420825e-8","0.8700547138047138","0.9429434597302918","0.8521296165275223","0.3031799755266721","0.8615543767745911","0.8429088246694517","0.30419092577393186","0.870299419389684","0.943757802622366","0.8524481566820277","0.3010960272446822","0.861646999456564","0.8434436507333384"
"gin_gru_2_points_seed3_fold0","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","0","gin_gru_2_points","3","3.3657148286420827e-9","0.8676585935108663","0.9407626945133888","0.8489796809422192","0.3079596887215889","0.8608903548579904","0.83739408490434","0.30995812359244285","0.8682740345665676","0.9409504152321556","0.8496836509663813","0.3074654834131372","0.8616069684777938","0.8380858298979844"
"gin_gru_2_points_seed3_fold1","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","1","gin_gru_2_points","3","3.3657148286420827e-9","0.8684238215488216","0.9425967329515144","0.8501914060585599","0.3034691522094535","0.8601256059938299","0.840484060249136","0.30649289342200325","0.8688647718066432","0.9422250992075192","0.8505851017798248","0.3042224080763262","0.8611592453417963","0.8402674873665413"
"gin_gru_2_points_seed3_fold2","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","2","gin_gru_2_points","3","3.365714828642082e-7","0.8671420645852465","0.941050827636902","0.848519219338761","0.3070061683891926","0.8596716094671941","0.8376524800551243","0.3082278909113184","0.8678394207399406","0.9411989012386236","0.8491840694925292","0.30639878309937507","0.8610796453263544","0.8376126832141195"
"gin_gru_2_points_seed3_fold3","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","3","gin_gru_2_points","3","3.3657148286420825e-8","0.8689929599020508","0.9426083354808829","0.8493802993478572","0.303220928241172","0.8679942909160383","0.8315478946178443","0.3040023237063732","0.8691263840129625","0.9432202899771788","0.8495770931946923","0.3015848111149241","0.8679125626746468","0.8320003039686912"
"gin_gru_2_points_seed3_fold4","b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","3","https://github.com/loveiscomplicated/CTMP_GIN/tree/b7b4a4f279a49d9bc05b0fd8a938e3f7d86a3ba3","gin_gru_2_points_kfold","-","","4","gin_gru_2_points","3","3.3657148286420825e-8","0.8683377333945516","0.9420304967020476","0.84858785028738","0.3049494828024578","0.86741853509344","0.830557379873171","0.3076017792332468","0.8687086483931947","0.942793652035881","0.8490024895299011","0.3029381289262634","0.8679009405881652","0.8309095226786987"
"fully_connected_ctmp_gin_seed1_fold0","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","0","fully_connected_ctmp_gin","1","0.0000020000545669733313","0.8832768458946079","0.9549236367724596","0.8679752010179494","0.27237961477088246","0.8722209526296889","0.8637705836710061","0.23195332032527344","0.8841089527027027","0.9542756085747042","0.8687032031193933","0.27490185810055695","0.874379990176155","0.863099652044949"
"fully_connected_ctmp_gin_seed1_fold1","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","1","fully_connected_ctmp_gin","1","0.0000020000545669733313","0.8843156403186274","0.9552008778082114","0.8694661106669835","0.27078291780422903","0.8715941087286116","0.8673484783170963","0.23536610743137448","0.8849155405405406","0.9553335599698052","0.8702026119509616","0.27032047051928404","0.8719468545084901","0.8684653338276817"
"fully_connected_ctmp_gin_seed1_fold2","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","2","fully_connected_ctmp_gin","1","0.0000020000545669733313","0.8835544960171569","0.954845861234304","0.8683120665666939","0.27223786416592516","0.8724068534131085","0.8642555392706268","0.2347437880252164","0.8838048986486486","0.9545483664929804","0.86852479226296","0.2731208883035003","0.8731349736278305","0.8639630390143738"
