"Name","Commit","Runtime","GitHub","Group","Notes","Tags","fold","model","seed","lr","test_acc","test_auc","test_f1","test_loss","test_precision","test_recall","train_loss","valid_acc","valid_auc","valid_f1","valid_loss","valid_precision","valid_recall"
"fully_connected_ctmp_gin_seed1_fold3","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","3","fully_connected_ctmp_gin","1","0.0000020000545669733313","0.8840236289828431","0.9548159890171214","0.8690312082731927","0.27281249070846925","0.8718638478810296","0.8662169152513147","0.235810342882328","0.8854560810810811","0.955250589768205","0.8704680038204393","0.2716370905284579","0.8745358064732807","0.8664378677973514"
"fully_connected_ctmp_gin_seed1_fold4","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","4","fully_connected_ctmp_gin","1","0.0000020000545669733313","0.8843060661764706","0.955346382866488","0.869435560549745","0.2706596868165333","0.8716959875205824","0.8671868264505561","0.2329208407775767","0.8839315878378379","0.9545661979554988","0.8688974218321448","0.2734503549485743","0.8718960004594972","0.8659193976212887"
"fully_connected_ctmp_gin_seed3_fold0","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","0","fully_connected_ctmp_gin","3","0.0000020000545669733313","0.8836693857230392","0.954507779227358","0.868413500327599","0.27358724924553296","0.8727470613844145","0.8641227625893079","0.2335900776171584","0.8831587837837838","0.9541696152099524","0.8678398104627613","0.27456813101543076","0.872164136831898","0.8635581539046533"
"fully_connected_ctmp_gin_seed3_fold1","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","1","fully_connected_ctmp_gin","3","0.0000020000545669733313","0.8835401348039216","0.9546303620437946","0.8683663752056099","0.2738249657883416","0.8720372966452581","0.8647262303738268","0.23101583353521185","0.8833403716216216","0.9540438211547326","0.8679752056241368","0.2759082516896224","0.8726923261736581","0.8633088053543247"
"fully_connected_ctmp_gin_seed3_fold2","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","2","fully_connected_ctmp_gin","3","0.0000020000545669733313","0.8842581954656863","0.9549304405993416","0.8691043353978085","0.2717833191842014","0.8732742207474297","0.864974083213897","0.23695697264980792","0.8838006756756757","0.954610911210805","0.8685934783854515","0.27283984006437306","0.8726693471773072","0.8645555059085248"
"fully_connected_ctmp_gin_seed3_fold3","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","3","fully_connected_ctmp_gin","3","0.0000020000545669733313","0.8828843060661765","0.9545060689417094","0.8675426770835025","0.2739699311250275","0.8717574860724234","0.8633684278586592","0.2331276517046683","0.8838471283783784","0.9544588645646538","0.8686604367321017","0.27403918503412233","0.8724892086330935","0.8648651218514961"
"fully_connected_ctmp_gin_seed3_fold4","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","4","fully_connected_ctmp_gin","3","0.0000020000545669733313","0.8843635110294118","0.9551404003929054","0.869289958118243","0.2711881682930929","0.8730124226977796","0.8655991034192916","0.2356368142708301","0.8851266891891892","0.955451980727162","0.8702281336170294","0.2700533470991776","0.8733864480790593","0.8670925788603046"
"fully_connected_ctmp_gin_seed2_fold0","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","0","fully_connected_ctmp_gin","2","0.0000020000545669733313","0.8830422794117647","0.9540421559128208","0.8679508382786911","0.2764515522678167","0.8706330102140394","0.8652851416009311","0.2255621297334672","0.8844847972972973","0.9547297025866532","0.8695266441531682","0.2744271941403172","0.8725565277325726","0.8665177298222264"
"fully_connected_ctmp_gin_seed2_fold1","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","1","fully_connected_ctmp_gin","2","0.0002000054566973331","0.8818215762867647","0.9534302245756756","0.8670590579378457","0.2763321954084513","0.8665597451104916","0.8675589465063149","0.2498501276496927","0.8824493243243243","0.953908800299236","0.8676001940620809","0.2748581684985118","0.8681369936034116","0.8670640579544806"
"fully_connected_ctmp_gin_seed2_fold2","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","2","fully_connected_ctmp_gin","2","0.0000020000545669733313","0.8835544960171569","0.9543081832713616","0.8684957426679281","0.274831300041263","0.8714023801516615","0.8656084313979051","0.23090300747218767","0.8844172297297297","0.9545674921032354","0.8695623165198826","0.2741702417904561","0.8718392232564363","0.8672972716037646"
"fully_connected_ctmp_gin_seed2_fold3","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","3","fully_connected_ctmp_gin","2","0.0000020000545669733313","0.8828843060661765","0.9538472874417387","0.8676859508601901","0.27651568387739633","0.8709407741164975","0.8644553644553644","0.22945251506531175","0.8837204391891892","0.9542984975441772","0.8688615938543309","0.2754029248930045","0.8705407417304499","0.8671889111772367"
"fully_connected_ctmp_gin_seed2_fold4","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","fully_connected_ctmp_gin_kfold","-","","4","fully_connected_ctmp_gin","2","0.0000020000545669733313","0.8830853630514706","0.9541156845247012","0.8682622133760538","0.2747666566824229","0.8692046006803823","0.8673218673218673","0.2331265745434234","0.8833741554054054","0.9542371657952008","0.8685724619404086","0.27485076205041137","0.8696443546542655","0.867503208327392"
"no_gate_ctmp_gin_seed1_fold0","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","0","no_gate_ctmp_gin","1","0.0000020000545669733313","0.8808210784313726","0.9527482806354906","0.8656695479512664","0.28208225614035953","0.8668388407425818","0.8645034054659885","0.22478178609149896","0.8818792229729729","0.9522951181008162","0.8666606283935492","0.2845041788599545","0.8691424364404754","0.8641929534348678"
"no_gate_ctmp_gin_seed1_fold1","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","1","no_gate_ctmp_gin","1","0.0000020000545669733313","0.8814721200980392","0.9528404198139409","0.8662994762136185","0.2818867074337999","0.8681464966774173","0.8644602983015777","0.2241946938115551","0.8823986486486487","0.9527085160434596","0.867240014874","0.28245651467041905","0.869794306369713","0.8647006816302085"
"no_gate_ctmp_gin_seed1_fold2","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","2","no_gate_ctmp_gin","1","0.0000020000545669733313","0.8806966145833334","0.9521787127828982","0.8658000732332479","0.28521307543758867","0.8652223513711309","0.866378567117855","0.22155093046397753","0.8816511824324325","0.9520642704304746","0.86678423561959","0.2855901887746668","0.8668295604719484","0.8667389155068826"
"no_gate_ctmp_gin_seed1_fold3","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","3","no_gate_ctmp_gin","1","0.0000020000545669733313","0.8820513556985294","0.9533743618064952","0.8670712956219147","0.27788172508750986","0.8681438587772652","0.8660013794292611","0.2322675557291626","0.8833952702702703","0.9538806819732488","0.8685893774985722","0.2763205718295593","0.8696406278291863","0.8675406656716134"
"no_gate_ctmp_gin_seed1_fold4","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","4","no_gate_ctmp_gin","1","0.0000020000545669733313","0.8805194929534313","0.9522975196091412","0.8655668126316243","0.28519282735773993","0.8652079811347166","0.8659259418915424","0.2205260003389702","0.8820143581081081","0.952151994102049","0.8670868913679504","0.2855079900907418","0.867751518729409","0.8664232813287318"
"no_gate_ctmp_gin_seed2_fold0","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","0","no_gate_ctmp_gin","2","0.0000020000545669733313","0.8823337928921569","0.9533951768243896","0.8672169581987316","0.2782048584629689","0.8694620767347646","0.8649834044570887","0.22629810825988997","0.8839695945945946","0.954319947704054","0.8691494428040766","0.27542172541218135","0.870808283233133","0.8674969103526952"
"no_gate_ctmp_gin_seed2_fold1","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","1","no_gate_ctmp_gin","2","0.0000020000545669733313","0.8827933517156863","0.9537511486394596","0.8678711738548547","0.2774965018641796","0.8692221213300472","0.8665244191559981","0.22443799821648475","0.8833108108108109","0.954203731329746","0.8681767439197764","0.276273066439296","0.8713276132837936","0.8650485806095868"
"no_gate_ctmp_gin_seed2_fold2","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","2","no_gate_ctmp_gin","2","0.0000020000545669733313","0.8830805759803921","0.953522665733498","0.867972669088393","0.27843338637578846","0.870796997700551","0.8651666020087073","0.22538257110916776","0.8831925675675676","0.9538857143013992","0.8681601525262155","0.2774467884814949","0.8705668674122933","0.8657667078619641"
"no_gate_ctmp_gin_seed2_fold3","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","3","no_gate_ctmp_gin","2","0.0000020000545669733313","0.8817880667892157","0.9533717299603672","0.8664799454976047","0.2791164343340931","0.8695170916983179","0.8634639424113109","0.22412007835535663","0.8828631756756756","0.9538570559220992","0.8678853463139545","0.2777950682188414","0.869624977330648","0.8661526614505595"
"no_gate_ctmp_gin_seed2_fold4","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","4","no_gate_ctmp_gin","2","0.0000020000545669733313","0.8810747931985294","0.9527407662010886","0.8657969370391378","0.28324870437637467","0.8680336658759302","0.8635717056769688","0.21628363797871103","0.8829011824324324","0.953439020463748","0.8678180370771145","0.2811691844723845","0.8703530176700068","0.8652977803127525"
"no_gate_ctmp_gin_seed3_fold0","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","0","no_gate_ctmp_gin","3","0.0000020000545669733313","0.882290709252451","0.9528585605037704","0.8670900786465231","0.2824430373076624","0.8698594482040604","0.8643382867980646","0.22098349923331223","0.8806883445945946","0.9523412526114592","0.8652623647401628","0.284196849388484","0.8681646793117308","0.8623793906554494"
"no_gate_ctmp_gin_seed3_fold1","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","1","no_gate_ctmp_gin","3","0.0000020000545669733313","0.8814769071691176","0.9530246909093014","0.8663286956803421","0.2826126693271808","0.8680674269145046","0.8645969158485727","0.21787455112287352","0.8814400337837838","0.9523583475250124","0.866232448220165","0.2853157937368766","0.8682719952623384","0.8642024604034757"
"no_gate_ctmp_gin_seed3_fold2","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","2","no_gate_ctmp_gin","3","0.0000020000545669733313","0.8824821920955882","0.9538695807911654","0.8674982323382252","0.2778304251884086","0.8690038496474761","0.8659978232054916","0.22567863293662355","0.882652027027027","0.9534877808477284","0.867584129918896","0.2791008164319184","0.8697392683462791","0.8654396455835798"
"no_gate_ctmp_gin_seed3_fold3","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","3","no_gate_ctmp_gin","3","0.0002000054566973331","0.8806678921568627","0.9528594397795735","0.8657171484286622","0.27709480206220694","0.8655120043946102","0.8659223897324267","0.24177785934733037","0.8811486486486486","0.9531342357024756","0.866309449163009","0.2763197059525278","0.8655775674675121","0.8670425695784879"
"no_gate_ctmp_gin_seed3_fold4","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_gate_ctmp_gin_kfold","-","","4","no_gate_ctmp_gin","3","0.0000020000545669733313","0.8832241881127451","0.9541525505962096","0.8681661946864394","0.27700699430578224","0.8707921811814959","0.8655559985775402","0.2243405637803117","0.8832263513513513","0.9539830054563522","0.8679717341482047","0.2777778121310793","0.8718514397529111","0.8641264046546119"
"no_process_ctmp_gin_seed1_fold0","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","0","no_process_ctmp_gin","1","0.0000020000545669733313","0.8841480928308824","0.9551258132682796","0.8690585046233423","0.27252883037726006","0.8726516065238887","0.8654948702474351","0.22796096526604415","0.8846368243243243","0.9546478631641864","0.8695789172156975","0.27463754856186684","0.8733816675297773","0.865809138098226"
"no_process_ctmp_gin_seed1_fold1","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","1","no_process_ctmp_gin","1","0.0000020000545669733313","0.8838417202818627","0.9552339343599904","0.8690494821882471","0.2703132766936038","0.8703881868399148","0.8677148892145875","0.23905601617232075","0.8842398648648648","0.9552568260967944","0.8693023610634322","0.27031062681888907","0.8719714578132324","0.8666495546112236"
"no_process_ctmp_gin_seed1_fold2","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","2","no_process_ctmp_gin","1","0.0000020000545669733313","0.8845166973039216","0.9553011360583088","0.8696648153350766","0.27150665132454715","0.8719826652221019","0.867359255108199","0.23253458515743433","0.88390625","0.9549907008907216","0.8688713039413496","0.27265135122456213","0.8719281618273548","0.8658358050041828"
"no_process_ctmp_gin_seed1_fold3","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","3","no_process_ctmp_gin","1","2.0000545669733314e-7","0.8834108838848039","0.9549397402801214","0.8685084304695472","0.27292704286358743","0.8702138939077563","0.8668096387619623","0.23088042818598392","0.8853167229729729","0.9554137540858147","0.870582965197459","0.2714361929735254","0.8727998929806792","0.8683772709555363"
"no_process_ctmp_gin_seed1_fold4","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","4","no_process_ctmp_gin","1","0.0000020000545669733313","0.8835688572303921","0.9549494477366456","0.8687043175021323","0.2728850044878254","0.8702922534449564","0.86712216570394","0.22909650141951104","0.8846663851351352","0.9546445037636772","0.869870160810006","0.2739900931414362","0.8719099835708555","0.8678398600534307"
"no_process_ctmp_gin_seed2_fold0","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","0","no_process_ctmp_gin","2","0.0000020000545669733313","0.8830805759803921","0.9542561525027864","0.8679926494433035","0.27631169367944497","0.8706844205412908","0.8653174705806285","0.22465582095608175","0.8841722972972973","0.9548316195039346","0.8693020995149101","0.27452029510058706","0.8714697901937555","0.8671451658902938"
"no_process_ctmp_gin_seed2_fold1","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","1","no_process_ctmp_gin","2","0.0000020000545669733313","0.8833055683210784","0.9540001740919732","0.8678015369013595","0.2758802755358945","0.8734620801082957","0.862213888529678","0.2284738124432618","0.8845988175675675","0.9547748573005485","0.8692694454942521","0.27348236289942357","0.8748736121409381","0.8637366189416843"
"no_process_ctmp_gin_seed2_fold2","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","2","no_process_ctmp_gin","2","2.0000545669733314e-7","0.8840954350490197","0.9545117557841956","0.8687255337837105","0.2723211650666064","0.874195237991314","0.8633238501659555","0.24149460001818343","0.8845861486486486","0.9552749183857312","0.869450574646757","0.2701256431957868","0.8737662736664235","0.8651772982222645"
"no_process_ctmp_gin_seed2_fold3","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","3","no_process_ctmp_gin","2","0.0000020000545669733313","0.8830614276960784","0.9541757863998788","0.8678681927345897","0.27547681087938425","0.8712423979148567","0.8645200224147592","0.2299838191837353","0.8840793918918919","0.9544751539749982","0.8691398987443151","0.27496499665542395","0.8716663957391063","0.8666280053618793"
"no_process_ctmp_gin_seed2_fold4","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","4","no_process_ctmp_gin","2","0.0000020000545669733313","0.883755553002451","0.9542799162056608","0.8688334206588848","0.2751114253915807","0.8710023284778253","0.8666752877279194","0.22913827556039704","0.8837415540540541","0.9549071162478202","0.8688523028258922","0.2730652520505318","0.8708186514643672","0.8668948143923191"
"no_process_ctmp_gin_seed3_fold0","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","0","no_process_ctmp_gin","3","0.0000020000545669733313","0.8840092677696079","0.9548386212049008","0.8692813983599482","0.27245857669307283","0.8703801735034516","0.8681853939243726","0.23443146699417575","0.8838302364864865","0.9543082446119416","0.8689392315205222","0.2741974624460215","0.8709933142311366","0.8668948143923191"
"no_process_ctmp_gin_seed3_fold1","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","1","no_process_ctmp_gin","3","2.0000545669733314e-7","0.8838608685661765","0.9549860892530044","0.8688176229175791","0.2715221540947303","0.8718961625282167","0.8657607465758591","0.23679759612708148","0.8835346283783784","0.9544763643892692","0.8684164070364946","0.27352659121776673","0.8716561150114456","0.8652006921073147"
"no_process_ctmp_gin_seed3_fold2","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","1","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","2","no_process_ctmp_gin","3","0.0000020000545669733313","0.8834922640931373","0.9541165915295018","0.86868883061949","0.2771366561797784","0.8698527266637133","0.8675280450876645","0.2252767626270533","0.883589527027027","0.9537024562317756","0.8686582809224319","0.2783897188470998","0.870707688193098","0.8666184984836529"
"no_process_ctmp_gin_seed3_fold3","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","3","no_process_ctmp_gin","3","0.0000020000545669733313","0.8841433057598039","0.954844521764644","0.8689744033955563","0.27171845497456304","0.8731436653429799","0.8648447686886429","0.2395505316799338","0.8842271959459459","0.955194776691627","0.8690826954208789","0.27049780767365333","0.8729637943935993","0.8652359535604598"
"no_process_ctmp_gin_seed3_fold4","e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","2","https://github.com/loveiscomplicated/CTMP_GIN/tree/e6e0e2c6fb1df16c294f97bb138b3abe8eeb73bd","no_process_ctmp_gin_kfold","-","","4","no_process_ctmp_gin","3","0.0000020000545669733313","0.8833678002450981","0.954912729963064","0.8682685237250746","0.27136426795569357","0.8712929303890184","0.8652650408957187","0.23943354770824968","0.8846663851351352","0.9551795068346376","0.8697721214779918","0.27051527884645465","0.8724971539543294","0.8670640579544806"